track_name,track_id,track_popularity,playlist_id,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_artist,language,emotion
Starstruck,03teNQu8rWlFnNzF1ULXIq,55,45AKTTGQEfYgAyidW5hucn,pop,0.555,0.8,0,-4.835,1,0.0776,0.0353,0,0.0783,0.801,174.007,Christopher Wilde,en,1
No Hands (feat. Roscoe Dash & Wale),03tqyYWC9Um2ZqU0ZN849H,74,37i9dQZF1DWUFmyho2wkQU,rap,0.76,0.595,1,-6.366,1,0.0391,0.00544,0,0.241,0.361,131.497,Waka Flocka Flame,en,1
You Don't Know,03uSlN1JqW0MI6OCl7UQEa,58,37i9dQZF1DWWQRwui0ExPn,rap,0.834,0.289,2,-8.706,0,0.047,0.673,0.849,0.143,0.821,88.015,Psalm Trees,NA,3
CAN YOU HEAR ME NOW?,03vri3F9DxZ5QVZ5LWsgn1,52,1VnvyBDqoV5TCZAnXYferL,rock,0.718,0.581,7,-6.285,1,0.103,0.00455,5.16E-05,0.0726,0.406,100.987,Bishop Briggs,en,5
Encanto,03wOwEbTS3JR2Y2U0TxkFx,49,37i9dQZF1DWYBUdckfg1va,latin,0.744,0.871,8,-5.123,1,0.0499,0.145,5.03E-04,0.0752,0.902,172.03,Don Omar,es,1
Down 4 Whateva,03WsrEB8eyCeUfvRxGP5JX,24,0dmInkymNnOTWvEFamSNzb,r&b,0.688,0.719,11,-6.038,1,0.0582,0.0363,1.29E-06,0.297,0.653,97.75,Nuttin' Nyce,en,3
Cemetry Gates - 2011 Remaster,03yOjwHoOPDlTUg0NRxN6t,52,3e6gYPyrTbaB8BWgSHCt5j,rock,0.55,0.796,7,-7.007,1,0.0306,0.151,0,0.222,0.622,105.354,The Smiths,en,1
I Don't Wanna,03yUFstSdQheHSdqQRWlmr,0,1dsaMvnC1hXPCNGC4aVtjj,r&b,0.706,0.522,9,-7.385,0,0.0352,0.546,0,0.276,0.684,130.034,Aaliyah,en,3
Die To Live,03ZDwfZKhjHLqk9tIzd2KB,50,1VnvyBDqoV5TCZAnXYferL,rock,0.421,0.968,9,-2.931,1,0.144,0.0158,0.656,0.351,0.355,186.095,Volbeat,en,7
The Air Near My Fingers,03ZIYIkSXFEe8eKeG6qzE8,1,56dbowk1V5ycS5jW7DSvi5,rock,0.469,0.735,7,-7.011,1,0.0395,0.323,6.35E-05,0.372,0.399,93.924,The White Stripes,en,3
Only for the Weak,03zYFtluA21jFWQVPMbUYO,63,5nQrMpkyWmxPX0gk74htMk,rock,0.458,0.909,0,-4.414,0,0.0446,2.32E-06,0.758,0.283,0.49,105.007,In Flames,en,4
First World Problemz / Nobody Carez,042wd4CrF4WTAwiKs0F7Ve,52,48AzM7l4M02DBYd2N3IFLP,r&b,0.582,0.502,3,-11.053,0,0.102,0.259,3.78E-04,0.16,0.555,85.629,Brent Faiyaz,en,3
I Can't Wait,044fQJmT2fZUYcA3BnaOL2,2,0XOIK4m26aeYSD61E5nSVW,rock,0.774,0.787,7,-6.109,0,0.0555,0.227,0.00234,0.124,0.956,103.69,Nu Shooz,en,1
I Dare You,044qU7kwVZaDwzWnRsmVVL,63,5jROYSZSL7cO0jGAqkPx7C,pop,0.752,0.543,1,-9.483,1,0.0398,0.623,0.0706,0.107,0.282,126.001,The xx,en,6
Fake Plastic Trees,045sp2JToyTaaKyXkGejPy,70,2bOjjgN1S3Gqd8vSMyafvJ,rock,0.454,0.229,2,-12.592,1,0.0297,0.167,0.102,0.202,0.134,73.552,Radiohead,en,3
Marvins Room,047fCsbO4NdmwCBn8pcUXl,74,6HaCi9bqaiuSZEDfCEmwyo,r&b,0.492,0.26,9,-17.341,0,0.0921,0.646,0.00178,0.0705,0.312,111.519,Drake,en,3
Beautiful Trauma - MOTi Remix,049NJ23pZOBKj9GNJUgd60,29,4aUEH3uhbofktrFkXOOaKj,edm,0.721,0.747,7,-7.02,1,0.079,0.0154,4.01E-05,0.175,0.248,125.94,P!nk,en,5
Centuries,04aAxqtGp5pv12UXAg4pkq,79,6jAPdgY9XmxC9cgkXAVmVv,pop,0.394,0.858,4,-2.868,0,0.0729,0.00359,0,0.102,0.56,176.044,Fall Out Boy,en,7
Dancewitme,04b5l1WOlEonBLK2qTZrUV,36,2YPP7fiYu5pIcp2yyHvw4A,r&b,0.712,0.616,11,-6.687,0,0.0464,0.16,0.435,0.039,0.698,98.094,Maxwell,en,3
Grateful (Neon Feather Remix),04BZvpVvpJKPWXVfnWr6a3,33,37i9dQZF1DWUUPO0Sbx2CM,pop,0.48,0.962,11,-3.86,1,0.183,0.00593,3.44E-06,0.423,0.658,100.037,Cade Thompson,en,1
Fvck Luv,04EMkFMFkTaxWciZvxjkVT,1,6ltss0ThreZ3uIMn5mr4Tm,rap,0.716,0.74,4,-6.851,0,0.0757,0.59,1.45E-04,0.15,0.453,157.094,Duki,es,7
Congratulations - Don Diablo VIP Mix,04g1aQFzaegB7ovWaMMIzz,51,1G0q0NK7g3C0XerNqq7GbL,edm,0.818,0.879,7,-4.677,0,0.205,0.0912,0.00561,0.14,0.256,123.98,Don Diablo,en,1
This Is Love,04Glred2wGdSNH11Qh4EDe,51,5Go0Jsxj1UnsU7Om841BEo,rock,0.59,0.685,0,-5.216,1,0.0282,6.58E-05,3.08E-05,0.165,0.425,112.411,PJ Harvey,en,7
"Wow, I'm Not Crazy",04gQHzS8FLPoNdnRKw4jDJ,56,16RNbqnNCCLlBJti7JU5nc,pop,0.284,0.609,3,-6.033,1,0.123,0.0438,0,0.177,0.521,85.386,AJR,en,1
Where Angels Fear To Tread - Single Version,04gYIUXKUVY2bZhawtyxD0,43,37i9dQZF1DX1X7WV84927n,rock,0.751,0.872,2,-5.307,1,0.0686,0.0027,0.169,0.537,0.556,135.949,Mustasch,en,4
Northern Sky (feat. Kb),04hFLMBiGOrTeuZBVnCGhh,0,0MhTMIo1bgH6zzPh7BdChT,edm,0.662,0.964,7,-2.792,1,0.0745,0.00622,0,0.0796,0.392,144.964,Capital Kings,en,7
Jungli Sher,04i2uLdBAfCSYjQzZqspDa,48,37i9dQZF1DX1ct2TQrAvRf,rap,0.597,0.748,0,-5.906,1,0.223,0.0448,0,0.626,0.73,165.907,DIVINE,id,7
No Rest for the Wicked - Robin Schulz Remix Edit,04JbHAAn3uqbfnx6ptFyaK,47,4NlAd9NpIa92IjErMyAriM,pop,0.65,0.903,11,-5.045,0,0.0381,2.59E-04,0.156,0.905,0.545,119.998,Lykke Li,en,2
Azzlack Harami,04JmxH2IpgpIeZdbYswRq1,0,1qXg9ck25tBRxeXsj8mbDG,rap,0.525,0.873,3,-4.006,0,0.355,0.122,0,0.0872,0.49,124.04,Milonair,de,4
April Showers,04KsMCb9PZE2S0AtUU8Jhb,56,3Dr4NKbsFQ2m7tmPxGRroO,edm,0.801,0.546,11,-7.256,1,0.132,0.28,0.929,0.141,0.902,94,Proleter,en,1
Hot In Herre,04KTF78FFg8sOHC1BADqbY,71,5wsWBmQgDtKa8CEg7wTEMi,rap,0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,Nelly,en,1
Rearranged,04MKRNwoX7TqQkA0ZrtMbC,37,19WuHd4MxWLzE1fpMmw4S4,rap,0.512,0.44,1,-7.816,1,0.233,0.00386,3.11E-06,0.233,0.132,207.992,Killstation,en,3
No Stylist,04MLEeAMuV9IlHEsD8vF6A,76,37i9dQZF1DWVdgXTbYm2r0,rap,0.765,0.704,5,-4.589,0,0.127,0.0215,0,0.227,0.498,147.055,French Montana,en,1
Live And Let Die,04MNKrAnzrHDUzuXAtNoLr,9,37i9dQZF1DX74DnfGTwugU,rock,0.262,0.793,11,-8.668,1,0.0646,0.00968,0.08,0.115,0.247,152.447,Guns N' Roses,en,5
Ocean Drive - Michael Calfan Remix,04o1cc3SZKXhAGFugDUHMx,1,0cvVad4XizGbOS0vlwZYS5,edm,0.755,0.698,8,-6.85,0,0.0483,0.0566,0.0166,0.112,0.81,122.984,Duke Dumont,en,5
Legends Never Die (feat. Against the Current),04pjfS3YIK6gXjxi1zHeZa,10,0o5gKmuET7F3lQnpFxvPO8,edm,0.498,0.598,4,-6.638,0,0.0377,0.00786,0,0.111,0.0573,140.078,League of Legends,en,7
Da Graveyard,04Rz403IY7QUqgfrTWX6OU,50,5yGuoOwRQF3o8NVRRlvCj7,rap,0.813,0.757,1,-5.358,1,0.356,0.516,0,0.363,0.646,92.996,Big L,en,4
Bored,04sN26COy28wTXYj3dMoiZ,76,1nFfDHtp8RY3obgen8KODl,r&b,0.614,0.318,7,-12.695,1,0.0478,0.896,0.00239,0.0795,0.112,119.959,Billie Eilish,en,3
Lying We're Fine,04so2YoeEkrKTfmgoYRmvw,42,2DjIfVDXGYDgRxw7IJTKVb,edm,0.644,0.525,6,-6.762,0,0.0298,0.0583,1.03E-06,0.206,0.245,102.006,Leonell Cassio,en,3
I'm Dreamin',04VArZKHm1xesMxqnsutDY,55,3ykXidKLz1eYPvuGoFlD1e,r&b,0.788,0.745,6,-9.342,1,0.0581,0.249,7.66E-06,0.25,0.688,110.133,Christopher Williams,en,1
This World Is Sick,04xhIz4DiBGDECn7kIFodv,48,19WuHd4MxWLzE1fpMmw4S4,rap,0.796,0.756,8,-2.244,1,0.0572,0.0059,0.00679,0.128,0.0292,120.01,IC3PEAK,en,9
Nevermore - Remastered 2011,04XOESV0aVnKMlUU1NhIG1,35,3E88dLx4fgFYY70gdGzdnB,rock,0.366,0.398,5,-11.527,1,0.0367,0.873,2.90E-06,0.13,0.181,117.705,Queen,en,3
Certainly - Flipped It,04xWapbcBAgNWGHGdhcxoR,1,2Ey63yNQeC9Yto7JwX9BGJ,r&b,0.754,0.361,10,-8.634,0,0.0493,0.0134,0.326,0.124,0.455,78.093,Erykah Badu,en,3
Don't You Want Me,04Z8OXrOr1dCPd741ucXLQ,16,4nX6BscFtR1CozSCfv2cuR,r&b,0.873,0.767,9,-6.958,0,0.039,0.0516,7.49E-06,0.0678,0.833,111.998,Jody Watley,en,1
I'm a Mess,04ZTP5KsCypmtCmQg5tH9R,80,10FCW9lj0NdeoYI5VVvVtY,pop,0.63,0.694,11,-6.257,0,0.0253,0.00281,0,0.0719,0.216,97.005,Bebe Rexha,en,5
Ready Set (feat. Big Sean),050ud0e5cmIYjmXplDugVQ,73,37i9dQZF1DX0XUsuxWHRQd,rap,0.849,0.62,4,-5.921,0,0.0589,0.00252,2.83E-04,0.113,0.481,96.005,Kash Doll,en,1
Roll With Me (feat. Shungudzo) - Friend Within Remix,05520pV0mf7miCgs08FB2f,34,0FCHg9zJMNNiOokh3hVcxd,edm,0.68,0.944,9,-4.518,1,0.0472,0.0435,0.0104,0.162,0.7,123.995,Bantu,en,1
Moved On,0561ZV0uaJYEOPTa5jCiqg,39,5vIdb67lQcdFwoVkE4UMep,pop,0.491,0.673,4,-10.568,0,0.0287,0.186,0,0.369,0.681,88.139,Redlight Blue,en,3
I See Your Smile,056uvAVDFOa7kv9idKPpf0,34,37i9dQZF1DXarsfY89zXC6,latin,0.403,0.457,9,-8.984,1,0.0272,0.237,0,0.185,0.231,79.187,Gloria Estefan,en,2
Motownphilly,058LC5qOG4VDaa4scqYc6v,1,6RLvj5OnEuPzI1P02KwnzK,r&b,0.707,0.942,2,-5.32,1,0.105,0.0057,1.00E-05,0.177,0.832,114.173,Boyz II Men,en,1
Te Vi,059bcIhyc2SBwm6sw2AZzd,83,5wONX0lVyQE5XTxqjTUiUd,latin,0.877,0.777,1,-4.246,1,0.117,0.0446,3.46E-05,0.0863,0.706,102.02,Piso 21,es,1
Goodness Gracious - The Chainsmokers Extended Remix,059seYDUmCUfv4KsB5Jc6H,35,5PCAWKfUWAUj8VeY8G7xRQ,edm,0.569,0.855,1,-2.495,0,0.0379,0.0209,3.93E-04,0.128,0.239,127.979,Ellie Goulding,en,1
Krantenwijk,05bXOQTUxou0BaZ6XteJo0,6,1CMvQ4Yr5DlYvYzI0Vc2UE,pop,0.929,0.794,9,-4.245,0,0.122,0.51,0,0.129,0.816,120.002,Lil Kleine,nl,1
Call You Mine,05CwHjIk71RXVU40boRMnR,39,37i9dQZF1DWZQaaqNMbbXa,pop,0.591,0.702,7,-5.59,1,0.0289,0.225,0,0.414,0.501,104.003,The Chainsmokers,en,8
Untouchable,05dL7chWJaVjMJnGO1YCKk,53,3d2JFEbvcx7p2CHkBaQeMZ,edm,0.542,0.795,7,-3.131,1,0.0379,0.0664,2.89E-06,0.313,0.251,128.959,Tritonal,en,6
D̩jame Volar,05DOYX9MB5oUQbr6RPa6dH,52,28Ke4pXWqF2A5b2GfQ1pQt,rap,0.854,0.438,5,-11.475,0,0.489,0.511,0.00189,0.295,0.178,139.957,Aleman,es,2
Feel Me (feat. Kanye West),05hXrqBkWkAdl4kG0iNksE,0,1Z1gW89x4MSBjkvVjGg7DQ,rap,0.611,0.571,1,-6.371,1,0.119,0.00362,0,0.902,0.175,142.162,Tyga,en,7
Andar Conmigo,05iMQqncVBIm4AE26EvaTL,69,4BmnnqWEQAamNoVjtjrQJP,latin,0.77,0.585,0,-8.06,1,0.0285,0.3,0,0.116,0.912,116.994,Julieta Venegas,es,6
"Camelot (feat. Yo Gotti, BlocBoy JB & Moneybagg Yo) - Remix",05JdgtCKkZ5CoOjM5KS4EG,77,37i9dQZF1DX0XUsuxWHRQd,rap,0.79,0.88,7,-1.983,1,0.376,0.324,0,0.0829,0.857,175.013,NLE Choppa,en,7
Nothin' But The Cavi Hit,05KCB1XhTrdEASLYqbESny,35,5yGuoOwRQF3o8NVRRlvCj7,rap,0.837,0.784,1,-4.576,0,0.159,0.0371,4.07E-04,0.0999,0.55,97.884,Mack 10,en,7
Alladat,05LCfd8s9n2teUcsTsBAnr,39,5CK0fshHcik1vWyeCc0zat,r&b,0.672,0.856,11,-5.537,1,0.262,0.0534,3.93E-05,0.218,0.641,180.048,Jarren Benton,en,4
Losing It,05LvE6ySn6hEcHdAJ7N19z,14,0AFYmoSuoMQiGGjzvBwr6u,edm,0.76,0.964,2,-5.844,1,0.0576,0.00182,0.7,0.0974,0.641,125,FISHER,tl,5
1999,05mAIVLkIWc2d1UBYZBCp8,71,4Bi8VLtaSu0JILliif8lH6,pop,0.739,0.742,7,-4.586,1,0.0329,0.0227,1.39E-06,0.229,0.659,124.016,Charli XCX,en,5
Howling,05MLzVoBzoe6LaBooK7Vsj,5,5jROYSZSL7cO0jGAqkPx7C,pop,0.712,0.327,6,-13.86,0,0.0304,0.162,0.0787,0.109,0.113,119.983,RY X,en,2
48H (feat. Sfera Ebbasta),05mrU7mN3c1822bpY58UBC,68,37i9dQZF1DWXU2naFUn37x,rap,0.755,0.502,5,-9.08,0,0.0655,0.307,0,0.105,0.6,149.919,Izi,it,2
Hard To Handle,05NYcsjJwOYq4jIiKPVj9p,68,37i9dQZF1DXdOEFt9ZX0dh,rock,0.593,0.786,4,-3.596,1,0.0446,0.00216,6.67E-04,0.311,0.955,103.761,The Black Crowes,en,1
Rhiannon,05oETzWbd4SI33qK2gbJfR,68,37i9dQZF1DX6TIU4D13lOY,rock,0.723,0.49,9,-14.745,0,0.0296,0.111,0.0946,0.0923,0.795,129.012,Fleetwood Mac,en,5
"If You Leave - From ""Pretty In Pink""",05oFyvdztPdpwSwpoclD4c,59,7rPsfDTqiZYIT4PVzQ4c0c,rock,0.635,0.684,0,-11.687,1,0.0329,0.088,0.156,0.0755,0.892,120.269,Orchestral Manoeuvres In The Dark,en,5
Stand By (feat. Rudimental) [#CWC19],05P4BYqVauVxy0w9g6w2D9,58,4SdfG4cPG3skmTiQLozZGh,pop,0.661,0.78,1,-4.738,1,0.0832,0.0616,0,0.23,0.623,116.025,LORYN,en,5
Forget,05Q5sFIYy6KC887fLw9p1y,34,31R7Gd07KsDafqJEeL4Hqr,pop,0.571,0.821,5,-6.715,1,0.0315,0.455,0.769,0.136,0.535,79.979,Twin Shadow,en,2
Make Me Feel Better - Klingande Remix,05qPqSapbaCzJAdX681R9A,28,37i9dQZF1DX1bDvyV0IkZ3,latin,0.685,0.731,0,-7.568,0,0.0312,0.0179,0.175,0.136,0.155,125.98,Alex Adair,no,1
I Adore Mi Amor,05R2lE5g9hnaSmxIrUl3C0,43,3ykXidKLz1eYPvuGoFlD1e,r&b,0.683,0.476,3,-9.995,0,0.027,0.243,0,0.0786,0.725,91.989,Color Me Badd,en,2
Panama - 2015 Remaster,05RgAMGypEvqhNs5hPCbMS,73,7CESj1xKbxdArRzloygvkl,rock,0.527,0.978,8,-5.436,1,0.109,0.00124,4.75E-05,0.0744,0.463,141.169,Van Halen,en,1
I Need Your Love (feat. Ellie Goulding),05SBRd4fXgn8FX7bf8BCAE,69,1y42gwI5cuwjBslPyQNfqb,pop,0.695,0.869,8,-5.066,1,0.0483,0.41,0,0.237,0.58,124.989,Calvin Harris,en,1
It's Goin' Down (feat. Nitti),05Sgj1Hx03ZXc57gsV1kfX,65,37i9dQZF1DWUFmyho2wkQU,rap,0.888,0.577,1,-7.702,0,0.0612,0.0986,0,0.131,0.609,84.003,Yung Joc,en,1
Ich Binnezz,05SgVqTnF4qEMvKSGPeRSD,41,5GA8GDo7RQC3JEanT81B3g,rap,0.615,0.705,11,-6.222,1,0.494,0.0316,0,0.667,0.284,104.335,Bonez MC,de,4
Conte a Todos,05UpUTOoVV6PVjfIhjretZ,41,6lWMi4lPiiPwDqn8ZpeyAY,pop,0.869,0.843,3,-5.412,0,0.302,0.144,0.19,0.338,0.634,130.067,Sango,NA,1
Lucifer,05VHidqx1tV6V7MsCdAIby,55,5yGuoOwRQF3o8NVRRlvCj7,rap,0.551,0.927,6,-2.263,0,0.43,0.0508,0,0.0739,0.839,171.4,JAY-Z,en,5
If I Ever Lose My Faith In You,05vL56xSoxthM0r7IfcQjo,57,2foj4ZYVHRGqSd1aMqNPBj,rock,0.575,0.727,2,-9.539,1,0.0281,0.00952,0.00754,0.054,0.504,97.995,Sting,en,5
Middle Of The Night,05vpswcCkiXX2egk5GBo2y,29,2NMW1nwQYSVlXd26uLenX6,rap,0.856,0.707,6,-7.041,0,0.178,0.0917,0,0.306,0.781,137.997,MJG,en,1
Bloom,05xA64s3UzOOmAnh9SIIjn,61,48AzM7l4M02DBYd2N3IFLP,r&b,0.749,0.399,8,-7.526,1,0.0393,0.261,0.0126,0.0949,0.816,89.972,bLAck pARty,en,1
Bring It On,05xbEV5M8DAQmhFKKlHaDd,31,2NMW1nwQYSVlXd26uLenX6,rap,0.855,0.698,2,-9,1,0.331,0.175,0,0.651,0.533,92.888,Geto Boys,en,4
"Love Me Like You Do - From ""Fifty Shades Of Grey""",05zCWOpwIUf6JY06gSL6uz,62,6UJw1egIcZVfrBmcKs5uHH,edm,0.262,0.606,8,-6.646,1,0.0484,0.247,0,0.125,0.275,189.857,Ellie Goulding,en,1
I Go Blind,060AenZFpUKot40Pv0CJ0l,42,6TeyryiZ2UEf3CbLXyztFA,rock,0.611,0.793,0,-7.538,1,0.0303,0.213,0,0.136,0.86,121.987,Hootie & The Blowfish,en,1
Miss You Much,062mh4qAZyDV9dIQK70iu0,42,3ykXidKLz1eYPvuGoFlD1e,r&b,0.703,0.973,6,-8.719,0,0.0401,0.0284,9.59E-05,0.302,0.704,115.184,Janet Jackson,en,1
Let Your Love Flow,064SVQsmWl5EF0zahmzkQk,68,37i9dQZF1DX6TIU4D13lOY,rock,0.679,0.553,3,-14.687,1,0.0316,0.0611,7.16E-06,0.139,0.946,109.071,The Bellamy Brothers,en,1
Let It Happen,068LmtzI6xJJDPfPnMje0U,12,2a5i2ZtEXGKwVGL16J8N0p,pop,0.602,0.874,1,-5.906,0,0.0428,0.00476,0.0192,0.108,0.612,125.017,Tame Impala,en,2
Best Life,068XDWvE8tDnQsKo8J3x1Z,54,37i9dQZF1DWTc5QDlvD7t0,r&b,0.702,0.764,1,-6.189,1,0.347,0.12,3.07E-04,0.146,0.471,85.991,Danny Brown,en,4
Hall & Oates,06b11p3gAvqqjOnku0CK9V,21,4hKPJNFIhdAg4pAksn78FJ,pop,0.646,0.826,11,-5.635,1,0.0303,0.373,0.749,0.0688,0.853,150.077,Satchmode,en,1
Talk - Alle Farben Remix,06BrHnTVDOydsfg0LZ6mQb,56,37i9dQZF1DWSJHnPb1f0X3,pop,0.638,0.818,9,-4.517,0,0.05,0.131,1.78E-05,0.107,0.489,126.015,Khalid,en,1
Popeye,06cX5CpHPVUYnEJ2UupXXp,52,37i9dQZF1DWYBXtbGSCurj,rap,0.869,0.427,1,-9.774,0,0.178,0.635,0,0.0983,0.515,139.978,MC Igu,pt,5
Bad (feat. Vassy) - Radio Edit,06dT0EYXrhRQV1MsvWhNGv,51,5Bx5niVgi3qGQQw06C0RKq,edm,0.614,0.972,5,-3.927,0,0.088,0.00125,0.0186,0.328,0.411,127.966,David Guetta,en,1
The Way,06EL94D0TA27Ik0Ke5usbj,67,2KyjkYsSsC1UR75b0m98vd,pop,0.645,0.877,5,-3.208,0,0.113,0.294,0,0.0759,0.861,82.324,Ariana Grande,en,1
Palmar,06FhHrnpYCmIxIxIGUehxQ,62,3VfscqF7zq65IGKiYM3FS0,pop,0.888,0.538,7,-7.644,1,0.0364,0.701,0.00971,0.251,0.702,134.011,Caloncho,es,1
No Te Quiero Perder,06H5AH5KtVWbAPNuOG8biW,53,37i9dQZF1DWVFZbCNivv6B,rap,0.622,0.771,0,-6.973,1,0.351,0.368,2.42E-05,0.236,0.788,90.214,Sabino,es,5
Headlights (feat. Ilsey),06Hdbxh6NCy6TIhjdXTchB,63,23swqzpOZwW1NhPiZ7iyFI,pop,0.597,0.685,11,-6.371,1,0.0367,0.0245,3.35E-04,0.182,0.369,122.002,Robin Schulz,en,2
Golden Years - M-Phazes Remix,06HUJRcD0t95ogCb2pMQJF,56,6MQeEHHDs6HQkN5Dlj3oKo,pop,0.722,0.559,10,-5.249,0,0.0342,0.187,8.96E-06,0.125,0.255,110.065,Ruel,en,5
Lose Your Soul,06ILvvMXRF1iDNcmrdhSZb,30,4xJULuV0P5PLcMe3xP8Pgj,rap,0.616,0.849,11,-5.058,0,0.0995,0.451,0,0.111,0.468,85.106,Jelly Roll,en,2
Ride Wit Me,06iMqWThw4w8fTFyccvOwr,13,37i9dQZF1DWUFmyho2wkQU,rap,0.854,0.692,7,-6.625,1,0.0479,0.0668,0,0.247,0.753,101.865,Nelly,en,1
Fuoh,06KGsnrJI4Fd6V3rpSKDwi,28,4sGnz2x5tbHE2YlW1nemfb,rap,0.734,0.709,1,-10.433,1,0.429,0.0138,0,0.111,0.499,140.157,Zotiyac,en,7
Tunnel of Love (Intro: The Carousel Waltz),06ku5BBS2HufqSDVkcSR15,43,6gUFdcGzKAHyDXY9TKC6cP,rock,0.491,0.686,5,-10.708,1,0.0372,0.245,0.0185,0.281,0.555,137.168,Dire Straits,en,1
We Don't Talk Anymore,06KyNuuMOX1ROXRhj787tj,79,2UsEj2GUukV0GLbsE3rldz,pop,0.728,0.563,1,-8.053,0,0.134,0.621,0,0.179,0.352,100.017,Charlie Puth,en,2
Russian Radio,06luxtMuY4HXVpfWIK0rjw,35,2foj4ZYVHRGqSd1aMqNPBj,rock,0.705,0.771,2,-11.908,1,0.0436,0.00938,0.788,0.102,0.681,121.994,Red Flag,en,5
MIDDLE OF THE NIGHT,06mzeP9GQNSHWd1Nh2C5FM,69,37i9dQZF1DX4RDXswvP6Mj,pop,0.737,0.764,0,-5.511,1,0.0947,0.111,0,0.0423,0.924,92.044,Monsta X,en,2
Safari,06nmhf5qFcn3qTB0anQkpJ,44,3nH8aytdqNeRbcRCg3dw9q,latin,0.689,0.675,0,-4.281,1,0.32,0.531,3.17E-06,0.115,0.604,180.065,J Balvin,es,1
"i hate u, i love u (feat. olivia o'brien) - Deepend Remix",06o6dZ9ekqfEvQNRePKoZg,47,0cvVad4XizGbOS0vlwZYS5,edm,0.736,0.471,6,-9.009,0,0.07,0.589,0,0.138,0.395,99.996,gnash,en,2
Sektion (feat. Branco & Gilli),06oxeUYunH85rZkj0KXMDO,59,37i9dQZF1DXdhDukKQ88Cc,rap,0.767,0.66,6,-4.485,0,0.243,0.141,0,0.098,0.456,100.092,Benny Jamz,da,2
Bon Bon Chocolat,06Pvy98db25O7wlfFFFIRM,72,37i9dQZF1DX4RDXswvP6Mj,pop,0.719,0.828,6,-5.559,1,0.0613,0.0343,0,0.0747,0.634,139.927,EVERGLOW,ko,1
Shotgun - Quintino Remix,06qKEP3ITnVPmH2ZW1zYvn,0,6KnQDwp0syvhfHOR4lWP7x,edm,0.742,0.93,9,-3.669,1,0.0654,0.00286,0.00779,0.0754,0.337,127.977,Yellow Claw,en,7
Drew Barrymore,06u5LrUpbosQlQ1QJFhPpG,66,4Pbs84EQbuAblxlp6Chz0d,r&b,0.578,0.523,0,-5.538,0,0.0429,0.493,0,0.147,0.29,134.931,SZA,en,5
In Only Seven Days - Remastered 2011,06UXtRLTF6kdMSM3uaVCCU,40,3E88dLx4fgFYY70gdGzdnB,rock,0.517,0.469,2,-7.148,1,0.0306,0.427,1.96E-06,0.128,0.409,115.076,Queen,en,2
Booty Loose (feat. Fly Boi Keno),06vSnlO8lrC5o69qz9fW9f,0,49EXQVXh5k1t8SOhmUeyU7,edm,0.7,0.913,10,-3.027,0,0.0725,3.10E-04,0.00239,0.655,0.189,100.033,Party Favor,en,1
Fire Fly,06WD650Zt5MQ55kFMP2f3r,0,3q3M4VCymcMoxJ3Tl7mRqN,r&b,0.624,0.881,11,-3.696,0,0.282,0.16,0,0.27,0.529,87.268,Childish Gambino,en,5
Adrenalize,06WohfoFEUa5faNy8f9S5N,59,5nOO372uzpOM5rB2bRWfkp,rock,0.465,0.96,6,-3.888,1,0.0792,2.30E-04,0,0.129,0.43,132.014,In This Moment,en,9
Poison,06yHcjr58IKJnfEK7ko3sD,36,4sr2xEhXQR5VuZ0LZX8TQ8,r&b,0.84,0.56,6,-10.53,0,0.21,0.00195,0.00417,0.633,0.775,111.815,Bell Biv DeVoe,en,1
You Really Got Me - 2004 Remaster,06YVA5Ajbk0Kv4ddFSEuBM,31,1gAeQGQ7hr2q7IYmaejDW6,rock,0.444,0.95,1,-5.247,0,0.123,0.0182,0,0.347,0.609,138.324,Van Halen,en,1
With You - Frank Walker Remix,06Z7Hy2LUzbcSFmWzwkun1,49,37i9dQZF1DWSJHnPb1f0X3,pop,0.686,0.613,2,-5.614,1,0.069,0.0386,0,0.251,0.452,104.988,Tyler Shaw,en,2
Peachy Keen,06ZIzHhJFWf0mDyEylIPf0,52,4gbXqmZDUFHqlaYjf4uVyS,pop,0.806,0.439,8,-8.917,1,0.068,0.0625,0.00767,0.098,0.489,131.056,L Devine,en,2
Trenches,06ZQwfPghgSJ2L6bXQUxO9,34,3YouF0u7waJnolytf9JCXf,rock,0.548,0.95,2,-3.532,0,0.0562,1.72E-04,0.0046,0.251,0.586,100.004,Pop Evil,en,4
Swish,072GuDuz8KUCpTOx1fDTTt,49,4QAzO1Z92yqqD6Mf3mOANu,pop,0.646,0.412,4,-10.929,0,0.111,0.145,0,0.111,0.276,161.878,Josh Stanley,en,2
Liar,073ILU1C3APNRGF66VhtyA,77,1y42gwI5cuwjBslPyQNfqb,pop,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,Camila Cabello,en,1
Safety (feat. DJ Snake) - Dark Heart Burn Mix,0745pNOxmaa0hAdq5xvrMT,40,7CEEEMKV41x0RlFCXWdvKF,edm,0.586,0.859,8,-4.579,1,0.147,0.0161,0,0.223,0.557,140.076,GASHI,en,2
