track_name,track_id,track_artist,playlist_id,track_popularity,loudness,instrumentalness,key,speechiness,acousticness,danceability,liveness,tempo,energy,valence,emotion
Something Wrong,2bvJM2iIdMlWEG9lk8dxxw,Timeflies,4ZO0wp9G8FA3X6oYNBzda6,0,-5.452,0,7,0.298,0.0441,0.712,0.185,94.928,0.775,0.508,
Broken Arrows,2BVVmJQZv4fOPWavI9mkIj,Avicii,0B2HdP15IucgE0vk3sluJR,10,-7.145,0.00116,7,0.0465,0.0487,0.634,0.102,115.995,0.674,0.298,
Walk Away,2BVzcBHL8C2Cu44AfAkfLJ,James Gang,6oghIlByD49KFGNmNU8GSH,10,-11.156,0.196,8,0.0342,0.0211,0.603,0.252,102.627,0.762,0.92,
Merry Go Round,2bWcKoMFFIHYiFLXOMIDSm,Keith Sweat,3ykXidKLz1eYPvuGoFlD1e,30,-13.143,0,1,0.0596,0.189,0.56,0.0821,131.829,0.55,0.549,
Somebody To You,2BWWsCwuHAZFE1scLyP6Qe,The Vamps,6IT8LGpwLw3Pt2XnVUBN7j,64,-4.676,0,3,0.0454,0.0854,0.559,0.328,86.978,0.849,0.759,
Richer Than Ever,2BWXfyYzeLcK0pbvPp9Itw,Fivio Foreign,5WNUX6jisX0NRlVDTm6RDd,40,-9.414,0,9,0.279,0.00235,0.715,0.358,142.952,0.537,0.287,
Baby Come Back,2bwYGPDCC31QTdFca1mQRh,Player,1uKFRCQYci8kVgMy3xzTVH,50,-9.244,6.26E-04,8,0.115,0.151,0.684,0.121,155.145,0.563,0.564,
Bankroll,2BxLZa6EKhBArtcvhn9HP3,Sy Ari Da Kid,5CK0fshHcik1vWyeCc0zat,20,-6.777,1.09E-04,2,0.0397,0.266,0.858,0.158,127.982,0.639,0.449,
The Perfect Kiss - 2015 Remaster,2bXR3wHjJ7zBZ7RRuTVCvQ,New Order,3HjTMn6O6adW8vcSMnqmhw,50,-6.065,0.252,0,0.0325,0.00521,0.629,0.131,130.405,0.859,0.8,
Right Here - Human Nature Radio Mix,2BYdSTQjd7e836KDacYjQt,SWV,3krpccUV68nBGAQbvHEZDC,39,-5.566,0.0122,9,0.0623,0.0194,0.613,0.0929,94.016,0.728,0.71,
Hanh!,2bZblXlJxpSvMuD1C4Q1FG,Ying Yang Twins,5wsWBmQgDtKa8CEg7wTEMi,28,-5.942,4.33E-04,4,0.0441,2.36E-04,0.66,0.294,101.98,0.915,0.347,
Bitch I'm Madonna,2bZMOs3RjmhhGca6MEzjyl,Madonna,6rjxP7GQKoqqgoakzxl3PY,60,-5.784,2.94E-04,3,0.132,0.0485,0.722,0.179,150.023,0.63,0.519,
Endless Night,2bzwRD4vAbK2xE5Joddb4f,Cynthia,1oReEujyWpQv2OX68BVPPA,33,-12.756,0.031,6,0.0562,8.87E-04,0.631,0.0878,122.563,0.572,0.902,
Groove Me,2BzxBQSZ4KERJvuNpeJatT,Guy,3ykXidKLz1eYPvuGoFlD1e,0,-14.042,0,1,0.0861,0.0263,0.812,0.416,107.926,0.623,0.747,
Ain't No Saint,2c1EGwagV1sT73NimGsqIh,Peg Parnevik,4ZO0wp9G8FA3X6oYNBzda6,47,-3.72,1.30E-04,4,0.0363,0.016,0.55,0.344,84.637,0.763,0.531,
Motor City Madhouse,2C1HfPSxkTrp29qSc36eUN,Ted Nugent,6pZlZ20vt3aDjIKw98aBtQ,10,-7.368,0.0988,7,0.0923,0.0146,0.527,0.135,119.466,0.917,0.419,
Pray to God - R3hab Remix,2C1VKdeB8PemX6xJuiVMTF,Calvin Harris,49EXQVXh5k1t8SOhmUeyU7,33,-4.137,2.64E-05,7,0.127,0.0174,0.693,0.3,128.061,0.762,0.159,
Ginza,2C2TGgFzrTRIOdQS1vUN5h,J Balvin,2kY6lVc5EcVfI5WNKmPQQG,70,-6.406,0.0013,5,0.0876,0.208,0.73,0.0804,101.965,0.809,0.825,
Jackie And Wilson,2c32F1jt47FbgVmJXwkDGq,Hozier,56dbowk1V5ycS5jW7DSvi5,2,-4.132,2.14E-06,6,0.0361,0.0622,0.56,0.131,82.122,0.728,0.78,
Lesson Learned (feat. John Mayer),2c3jpiVWrH2l8O5HHRkJ5e,Alicia Keys,1ZlL3IQS8eB0s0RMxz02yD,57,-8.557,3.48E-06,9,0.0525,0.476,0.681,0.342,121.907,0.461,0.453,
Mr. Big Stuff - Remix,2c3z8TYNaMnzeyppLfvrtf,Heavy D & The Boyz,0VVH2Nzj6kBVGK3WIUQMAw,28,-16.293,0.00529,7,0.368,0.00318,0.723,0.0785,201.262,0.484,0.731,
Knockin' On Heaven's Door,2C4aYxNpoPkmoZ3ZdPeuOB,Guns N' Roses,37i9dQZF1DX74DnfGTwugU,13,-7.193,0.00444,6,0.0415,0.0211,0.496,0.106,132.41,0.739,0.378,
Baby Boy,2c5fBBdKPfYSSjqQR8r0yj,Childish Gambino,48AzM7l4M02DBYd2N3IFLP,1,-7.111,0.464,2,0.0359,0.124,0.536,0.0657,199.916,0.402,0.697,
Bow Down - Edit,2c7uynLkfT2HVPg8xuXxZp,Westside Connection,0t9TeyXE2mWe70JT3YwSoH,26,-7.851,0,7,0.287,0.0208,0.92,0.427,92.961,0.543,0.463,
Flexicution,2c8sgbZoEanC3QyFNZxUcA,Logic,37i9dQZF1DWTIuAboZgTMf,66,-6.576,0.00125,0,0.0899,0.0619,0.782,0.108,159.839,0.713,0.68,
Pilot,2caf8plDefqF1DXxAFWzgx,50 Cent,39IFMVQdRNdb7kVfyTvHjM,0,-5.894,0,1,0.2,0.0143,0.777,0.346,141.615,0.783,0.699,
Somebody Special - R3hab Remix,2Cbf7VrpLaC0zSN2EHIX5E,Nina Nesbitt,7CEEEMKV41x0RlFCXWdvKF,0,-4.746,0,5,0.0435,0.239,0.486,0.138,172.006,0.706,0.375,
Boogie Down Bronx,2CbgPrMwa0UWUdppsOIoTR,Man Parrish,1oReEujyWpQv2OX68BVPPA,33,-14.938,0.0702,10,0.0917,0.376,0.862,0.162,111.839,0.639,0.469,
Death On Two Legs (Dedicated To...) - Remastered 2011,2Cc4xF0pwkk3G3VE1YofUu,Queen,6pZlZ20vt3aDjIKw98aBtQ,12,-6.219,4.03E-05,2,0.0554,0.362,0.373,0.133,124.767,0.691,0.499,
Watching The World,2cCbcR7odUks48dXGgKgEA,Surahn,2WbTrS5D0V2TW6DiDkJBru,0,-8.448,1.55E-04,0,0.0262,0.0189,0.821,0.0753,109.971,0.628,0.809,
Louie Louie,2cCE88eift4HGqdCVYVn3t,Iggy Pop,5Go0Jsxj1UnsU7Om841BEo,35,-4.209,0,3,0.0983,9.62E-04,0.37,0.313,117.221,0.959,0.567,
Surrender,2ccUQnjjNWT0rsNnsBpsCA,Cheap Trick,3yj9YnQGTdnFuKbDyXGDi6,69,-7.081,8.77E-06,0,0.0411,0.00717,0.524,0.659,133.849,0.955,0.869,
Io Sono Bella,2ccyIFXCsi1daa3NcaTSLs,Emma,6kVFIQBhLT4003iw2WWEv1,33,-6.328,0,1,0.043,9.81E-04,0.697,0.0618,123.037,0.721,0.642,
Laid,2CdS3DRqWR5LAhy4hM5X9W,James,4EYSGTuqe9cVfSVpX4gtGv,64,-9.451,2.76E-04,0,0.0317,0.0016,0.457,0.135,115.998,0.909,0.755,
I Love Rock 'N Roll,2Cdvbe2G4hZsnhNMKyGrie,Joan Jett & The Blackhearts,5BygwTQ3OrbiwVsQhXFHMz,72,-5.025,0,4,0.0431,0.326,0.535,0.659,94.379,0.716,0.901,
Kuaga (Lost Time) (Radio Edit),2ce5n5MpJQgvnAHtmfxS1C,Pierce Fulton,2fbrY1tuoW8Uji14H7623k,49,-3.994,0.0053,1,0.125,0.105,0.602,0.201,127.953,0.97,0.364,
The Illest - DEORRO Remix,2cECvldC3qtMue7yH9BxGO,Far East Movement,6KnQDwp0syvhfHOR4lWP7x,0,-3.73,0.136,1,0.0576,0.0022,0.809,0.343,127.939,0.947,0.711,
Dynamite,2CEgGE6aESpnmtfiZwYlbV,Taio Cruz,2ltt5ouiEO301o2jbxn30d,77,-3.724,0,4,0.0859,0.00379,0.751,0.036,119.975,0.783,0.816,
Faded Pictures - From The Rush Hour Soundtrack,2CeOBN9Hjh1ux8MH86VW1H,Case,1dsaMvnC1hXPCNGC4aVtjj,0,-7.475,3.11E-06,6,0.155,0.0888,0.704,0.223,82.013,0.514,0.578,
Ocean (feat. Khalid) - David Guetta Remix,2Ceq5Ty6rJqazoZIWyS0Vc,Martin Garrix,317O0e8iWJLClLGDKtieRe,64,-8.251,2.88E-05,0,0.0795,0.0913,0.609,0.134,127.072,0.824,0.36,
Adore You,2cezuRJISjaVzjEwO0Sa8f,Richie Benson,1eqVgsNjaX6mxDPoefhocT,9,-9.49,7.72E-05,9,0.461,0.674,0.659,0.106,190.013,0.668,0.736,
We Got That Cool (feat. Afrojack & Icona Pop),2cFK03sObtI6AK3QKeOT5g,Yves V,25ButZrVb1Zj1MJioMs09D,69,-5.01,1.26E-06,1,0.0357,0.00462,0.639,0.208,124.01,0.865,0.611,
Just Kickin' It,2CG9mGkKC6IQE5lEjDioEi,Xscape,79xd4wnVuKZK4rJMsL2wPa,51,-12.872,2.26E-05,1,0.0613,0.0571,0.692,0.579,80.902,0.353,0.73,
Instant Crush,2cGxRwrMyEAp8dEbuZaVv6,Daft Punk,4QAzO1Z92yqqD6Mf3mOANu,75,-9.516,0.619,10,0.0271,0.0422,0.775,0.077,109.942,0.585,0.518,
Die For You,2Ch7LmS7r2Gy2kc64wv3Bz,The Weeknd,4Pbs84EQbuAblxlp6Chz0d,76,-7.163,0,1,0.0615,0.111,0.586,0.134,133.629,0.525,0.508,
Want Love,2CiZhkfRbCQETTlxQIRglj,Lil West,7kzKtw5vug3IIxKfLadi8A,11,-6.106,0,4,0.0453,0.261,0.801,0.312,100.023,0.463,0.224,
Light Me Up,2CkNxPDokO8Rp83H504VUJ,FTampa,7CEEEMKV41x0RlFCXWdvKF,41,-4.102,0,11,0.0509,0.0166,0.527,0.0493,96.962,0.851,0.49,
Young Like Us,2ClIt2OnPCV2gV3dZQxyBz,Frans,37i9dQZF1DX1bDvyV0IkZ3,35,-8.71,0.016,7,0.0708,0.398,0.716,0.141,111,0.649,0.497,
In The Army Now,2CLXW451BFgjvB9rCIlizC,Status Quo,65HtIbyFkaQPflCa4oW8KO,0,-12.196,1.40E-05,9,0.0239,0.0967,0.7,0.105,104.66,0.582,0.915,
VICTIM OF A SYSTEM,2cmihZ5RD8tmmVAaGR0pmE,RAT BOY,5qFXOOxrQVyS4UCq3UilZN,52,-4.521,0,10,0.0578,0.00435,0.581,0.381,99.984,0.927,0.917,
Long Lost Friends,2cnHXrjjom19DW3sbZ8jap,Transit,1YgWQAs1s77NzieIH4ARKn,32,-4.289,3.46E-05,11,0.0357,3.74E-04,0.529,0.129,138.996,0.899,0.699,
"After Dollars, No Cents",2CnZmVfWHZiWv2PP1xpllp,Master P,5wsWBmQgDtKa8CEg7wTEMi,27,-4.361,0,2,0.21,8.12E-04,0.876,0.0515,143.865,0.734,0.666,
Pegao,2cOLPCuhMrTzrErYHwVFAj,Wisin & Yandel,37i9dQZF1DWWU6Rfto8Ppm,56,-4.751,0,3,0.254,0.51,0.792,0.356,96.038,0.816,0.809,
Who Do You Love,2cooNqkhh52uvZJeHTHUm4,The Chainsmokers,3tmx4p5RGlOV1AapXOt1Ze,11,-6.143,0,3,0.0388,0.0359,0.529,0.174,140.026,0.783,0.493,
Aviation,2cop62KNgi55QqIozb5bMf,The Last Shadow Puppets,5glAD13obyL0G9SH9ukBz2,53,-7.187,8.57E-04,0,0.0862,7.89E-05,0.356,0.177,172.978,0.915,0.487,
Slow Hands,2cOUlop2ZakjOKe4WinesN,Niall Horan,222nc9tKxKhfZ2GBrOpwH3,77,-6.648,0,0,0.0466,0.011,0.735,0.055,85.894,0.425,0.848,
City Of Syrup,2Cp9l9oeQl5DAK2AAS0V1S,Big Moe,1QJ66s6YBZgxMUaVUyrhbo,0,-10.518,1.35E-06,9,0.122,0.0227,0.893,0.602,104.443,0.437,0.405,
Just Because,2CPLHpu6yj94dpuQ7QDDpu,James Cole,3tmx4p5RGlOV1AapXOt1Ze,14,-2.727,0,6,0.0412,0.159,0.689,0.0625,109.003,0.906,0.397,
The Fear,2cppGOIz0cuDnKoGzrDsJQ,The Score,44bkJI1QGkT2O0GYJSsbkp,67,-5.709,0,7,0.0317,0.00686,0.498,0.362,138.099,0.628,0.218,
The Ocean (feat. Shy Martin),2CPqh63wRVscbceKcPxwvv,Mike Perry,7kyvBmlc1uSqsTL0EuNLrx,73,-6.478,1.81E-06,5,0.029,0.0225,0.632,0.104,90.037,0.575,0.188,
It Ain't Hard to Tell,2CPturRUlpvirYr7VpkXCV,Nas,0C2zyPdlkbWHrwVg9gqNdU,59,-5.819,0.0431,11,0.221,1.70E-05,0.69,0.152,91.376,0.729,0.357,
Wannabe,2CqMWqcHywYRvwzdw2Wh4P,Logic,37i9dQZF1DWTIuAboZgTMf,7,-7.551,0,2,0.0946,0.0959,0.917,0.0789,134.012,0.828,0.706,
Solo (feat. Demi Lovato) - Wideboys Remix,2CqnpBHeQGfgj8FDB7zuTv,Clean Bandit,4aUEH3uhbofktrFkXOOaKj,51,-3.73,0,11,0.211,0.219,0.659,0.143,122.045,0.946,0.498,
Loca Remix,2CRbiMK0W14l71SpDKqKZM,Khea,37i9dQZF1DXde9tuMHuIsj,15,-3.661,0,8,0.0675,0.337,0.795,0.0983,113.033,0.751,0.537,
Qu̩date,2crgIH6p6JZGjbmDBNJCTZ,Kany Garcia,0k2IDDkcVyIpIgE6d1woDM,6,-8.229,2.46E-06,0,0.0316,0.777,0.645,0.118,137.794,0.362,0.281,
Unique - Louis Futon Remix,2cRm43WgDFpOX0oqr6ujbB,GoldLink,0JmBB9HfrzDiZoPVRdv8ns,30,-5.294,2.67E-06,7,0.299,0.0039,0.641,0.627,114.993,0.795,0.457,
I Dare You,2CRz2pMU6A46P1cK30HQIT,Jauz,37i9dQZF1DX2VvACCrgjrt,55,-2.934,8.08E-05,10,0.0633,0.195,0.634,0.115,130.016,0.953,0.587,
Precious,2CS0RcwxuawBHEs8n7gS3i,Esperanza Spalding,4F3xAxHxeBwXhK6k6GPnrW,44,-12.584,5.06E-05,2,0.0571,0.715,0.506,0.0992,136.133,0.33,0.338,
4 Life,2cs9NbGdcutSqoy0SEmyuY,DJ Snake,6gHk5RFrnALbDNJdaXKivi,45,-5.853,1.77E-05,6,0.0415,0.503,0.551,0.119,129.947,0.581,0.241,
Hubiera,2CSINUEVYc3nMqk89Ns56W,Crudo Means Raw,5fWgI0IJ1el5NB1sZ0Egsx,43,-11.823,4.79E-05,6,0.182,0.26,0.716,0.19,91.033,0.343,0.501,
Don't Let Me Down (feat. Khalid),2cSiyndkQZRPmYOfrk9WlC,Sabrina Claudio,6lWMi4lPiiPwDqn8ZpeyAY,60,-7.661,0.00449,1,0.11,0.5,0.58,0.279,104.853,0.636,0.253,
Breathe (In the Air),2ctvdKmETyOzPb2GiJJT53,Pink Floyd,2bOjjgN1S3Gqd8vSMyafvJ,68,-15.142,0.721,11,0.0347,0.391,0.431,0.143,128.153,0.375,0.258,
Who's Laughing Now,2CuXNmzClkDWeTl6AsXBMt,Hollywood Vampires,37i9dQZF1DX0fWtUuB7bFE,33,-3.885,0.00652,9,0.0352,0.00264,0.556,0.521,127.99,0.913,0.618,
Just One Lifetime,2cvfU0e5s4fLlSjiCuQwFv,J. Blackfoot,3nTS97zUqxJBQeiXNRs963,34,-7.265,0,4,0.0291,0.575,0.78,0.0498,82.21,0.473,0.598,
Fee Fi Fo - Remix,2CvGV5vdRYDAp0D3wwa2M0,Santa RM,37i9dQZF1DWVFZbCNivv6B,31,-11.302,0,2,0.179,0.00665,0.818,0.0428,92.019,0.476,0.525,
En el 2000,2cVJwPD5CaTx2kBZyomzGN,Natalia Lafourcade,4BmnnqWEQAamNoVjtjrQJP,63,-7.733,0,7,0.0819,0.474,0.546,0.353,95.027,0.678,0.825,
Just a Friend 2002 - Radio Edit,2cxbxpHrND6i4uvUGVvC9J,Mario,0Ar0Ng9DlAWZtSPBvOQgOa,62,-6.099,0,0,0.187,0.00541,0.538,0.236,132.346,0.677,0.913,
Coloring Outside The Lines,2cyfSwcJRd5ikvj34eokdN,MisterWives,2QiMewRbSavfZ9MSAYz2h6,54,-4.28,9.14E-05,0,0.0546,0.0196,0.655,0.546,111.007,0.823,0.622,
All Falls Down,2cYZpcIV39X48RnOFM7w2V,Kanye West,37i9dQZF1DWUFmyho2wkQU,11,-4.876,0,8,0.506,0.184,0.643,0.152,90.893,0.717,0.46,
Parachute,2CZFVWvkIatZGqHJ9IcpzE,NSTASIA,1nFfDHtp8RY3obgen8KODl,37,-6.448,5.91E-06,5,0.101,0.53,0.814,0.129,119.008,0.481,0.573,
Rain Over Me,2cZrrQMjB63c0iIugYH9zS,Pitbull,3gV6KQYZKIuoWml0094vx6,65,-2.117,0,0,0.0647,0.00416,0.61,0.758,127.917,0.906,0.294,
Champions League,2czVL8mpPBuawijIYf3vQ8,Krept & Konan,0Hr2h94pKN8QAGVAgD6BsD,0,-7.439,0,9,0.403,0.211,0.768,0.356,89.916,0.563,0.461,
Supersonic (feat. Christian Burns),2d0UsAbvuAiCyR4oV6fiOq,Swanky Tunes,6SrHyxIxWfQx9ISEr6yowk,53,-3.864,8.29E-04,0,0.131,0.00814,0.34,0.385,127.789,0.923,0.13,
The Unforgiven II,2D1O6DE5aJDGHsb0W38EAN,Metallica,64BvJcehegyvhqQtV82Ddz,7,-4.533,0.00177,8,0.0428,5.14E-04,0.49,0.27,132.978,0.884,0.254,
Reggaeton,2D3z17LBMJ2HEHeBFFjTLi,J Balvin,2kKzN3kRYDzBctlaWs7CP2,77,-4.325,9.94E-05,4,0.191,0.0165,0.747,0.101,176.059,0.74,0.552,
Dirty Deeds Done Dirt Cheap,2d4e45fmUnguxh6yqC7gNT,AC/DC,1bMYfBHYBCRHY5LGkjlpSy,73,-4.881,0.00229,11,0.17,0.214,0.668,0.135,135.653,0.906,0.507,
This Is War,2D52zjCyqEIQa221lhw6uk,Thirty Seconds To Mars,0dAbaJtkS9st5o0cBe1Zcu,67,-5.26,1.91E-06,6,0.0571,0.0661,0.404,0.233,160.048,0.723,0.225,
Tiempo De Vals,2d6m2u18196oYQS2mbaO6t,Chayanne,37i9dQZF1DX6ThddIjWuGT,58,-15.612,0,6,0.0325,0.804,0.249,0.135,168.233,0.238,0.317,
"I Feel Love - 12"" Version",2d6qTH3HKGwn75lpRtaEA1,Donna Summer,42jbIN5Zj0UUPdtmqxQRKF,5,-14.065,0.711,5,0.0416,0.074,0.692,0.101,128.13,0.79,0.96,
Dirt in my Eyes,2D7vv36dTHmoozVTvQJUhC,Cold War Kids,1VnvyBDqoV5TCZAnXYferL,52,-5.015,4.01E-04,8,0.0251,0.0189,0.751,0.157,102.036,0.742,0.815,
Knockin' On Heaven's Door - Live In London / 1992,2da7wnI5OoV89TsdKMM81k,Guns N' Roses,37i9dQZF1DX74DnfGTwugU,50,-6.011,0.0157,6,0.0824,0.00188,0.271,0.996,147.509,0.891,0.365,
Back To Life,2DAc5uXMAUopuqqijk10z1,KRISM,3S03NWbWkrR1e7DPH9rf9Z,32,-4.857,0,9,0.0436,0.225,0.557,0.574,128.002,0.68,0.306,
Por Fin Te Encontr̩,2DAULesb1U4Qz4FSTZpEUJ,Cali Y El Dandee,6IS6XTdbS9qJZgfjNKgpB8,70,-3.679,0,11,0.213,0.0492,0.645,0.193,179.968,0.821,0.844,
Koka,2daVglxoTtUKTwyJuagqya,Azet,5GA8GDo7RQC3JEanT81B3g,44,-8.28,0,3,0.344,0.0318,0.426,0.0324,94.096,0.835,0.545,
Dead Inside,2daZovie6pc2ZK7StayD1K,Muse,0dAbaJtkS9st5o0cBe1Zcu,59,-5.021,4.92E-04,8,0.0507,2.59E-04,0.65,0.276,100.005,0.758,0.603,
Beautiful - 3onderboy remix,2Db0OROohi3gR8lmhHrYGk,BananaLemon,37i9dQZF1DXdOtZGKonFlM,28,-4.388,4.66E-04,9,0.149,0.277,0.705,0.0524,119.988,0.718,0.562,
Deadwater,2dB5GYSO8IdZazyTp8YhgB,Wet,4hKPJNFIhdAg4pAksn78FJ,2,-8.9,8.47E-04,10,0.0416,0.348,0.65,0.0822,135.115,0.463,0.222,
The Spark,2dBA6iMhxf29tkaHjiQzuq,Afrojack,5TiiHps0hNCyQ6ijVkNZQs,1,-4.942,0,11,0.0391,0.152,0.651,0.11,126.05,0.898,0.599,
If I Had No Loot,2dbet87FbAhXTJPcTuJ2lK,Tony! Toni! Ton̩!,30z5uGyqurJn0NtkZ9e8BT,0,-6.091,1.14E-06,11,0.0411,0.108,0.837,0.325,106.729,0.82,0.797,
Permitame (feat. Yandel),2Dbq5moIguMsbRZa9SB7gD,Tony Dize,2hTs6GuPwhmg4ApNqxWXLE,65,-7.272,0,8,0.183,0.0181,0.641,0.113,214.047,0.674,0.894,
Come Close,2dCD8qq7yHZPZduA8FJazs,Common,4F3xAxHxeBwXhK6k6GPnrW,46,-9.413,1.08E-04,1,0.208,0.0844,0.711,0.0847,86.752,0.467,0.7,
Your Love Is King,2DcSehEocZhDogCJKCnXb3,Sade,3X4HmijjKdwwLonCrOOEAZ,61,-6.797,4.14E-05,9,0.0309,0.559,0.742,0.0402,134.624,0.422,0.592,
Creature,2DDiTcZiC9iuluUyHE2yXo,BONES UK,5d1arTPDEr76KMg9geDinZ,6,-2.764,3.49E-04,9,0.0787,0.00572,0.573,0.0758,81.955,0.833,0.585,
Follia Del Mattino,2Ddvo2ioNuRn9NwMhiIyTf,Vegas Jones,37i9dQZF1DWXU2naFUn37x,64,-7.668,0,1,0.0964,0.311,0.55,0.176,159.929,0.686,0.311,
Wonderous Stories - 2013 Remaster,2de98HzQLgj4mN9X68IjAu,Yes,7GhTpb4eOp6403Bmgqz3db,38,-9.351,0,4,0.0292,0.196,0.382,0.0994,141.065,0.605,0.147,
Heaven,2dEgwtRjYl6TJkIwjRwn6z,Warrant,3yj9YnQGTdnFuKbDyXGDi6,60,-11.143,0,6,0.0287,0.115,0.462,0.128,145.789,0.488,0.33,
Bones (feat. OneRepublic) - Steff da Campo Remix,2deqDqxjn8W7JQ0szZMRdk,Galantis,4aUEH3uhbofktrFkXOOaKj,2,-4.803,0.00936,6,0.0627,0.00872,0.639,0.108,126.012,0.9,0.737,
Macarena - Bayside Boys Remix,2df5QsXucx4VLiHNGusXD5,Los Del Rio,3hR2R6szlkwZeGyclTgHcF,62,-6.083,1.57E-06,1,0.0534,0.237,0.737,0.0911,103.191,0.93,0.965,
Aliens,2dFgoTT7OLH75PgeGenC8G,Jay Hardway,7xWdFCrU5Gka6qp1ODrSdK,41,-1.683,0.016,7,0.127,0.00465,0.658,0.401,128,0.976,0.28,
My Type,2DFi8rwHcVkTTgu7PULhtI,Saint Motel,6Ylmweq4pT7j3ScIv5uq1c,61,-2.94,5.24E-05,10,0.0462,0.0641,0.596,0.0628,118,0.897,0.578,
Fin De Semana,2DFn7QiaiaNNWXuWLABatP,Lunay,37i9dQZF1DWUlCmB8llCTB,68,-1.648,0.00813,5,0.0703,0.334,0.828,0.0869,95.995,0.944,0.891,
The Spectre,2DGa7iaidT5s0qnINlwMjJ,Alan Walker,0cuHKz65ZPqBX1brG8djlg,75,-7.438,0.00191,1,0.0383,0.0214,0.654,0.0903,127.957,0.711,0.198,
Lookin' at Me (feat. Puff Daddy),2dieHErJLwG7fOzD8WAtFO,Mase,0C2zyPdlkbWHrwVg9gqNdU,47,-8.27,1.89E-05,11,0.397,0.028,0.743,0.273,188.247,0.516,0.614,
Snake Charmer - 1930 Version,2DIKqQGSPFxCYIuovX2FYQ,Parov Stelar,5M7xLCQTYJL0lbKIrUn3a4,42,-3.652,0,11,0.244,0.424,0.889,0.286,119.961,0.841,0.925,
Tell Me You Love Me,2dIPe4XdBLUsTZGqPIuKXb,Demi Lovato,7ENISpOJhocpMJVcGb0qcT,4,-5.45,0,3,0.0519,0.0236,0.519,0.146,81.996,0.592,0.244,
On Your Mind,2DIz72LR20nQMxbamMMore,Quentyn,2a5i2ZtEXGKwVGL16J8N0p,34,-5.045,0.704,1,0.0308,0.00221,0.575,0.19,115.007,0.885,0.217,
High Hopes,2djdCbLj1pzRmrDNe7PkW2,Panic! At The Disco,1bMYfBHYBCRHY5LGkjlpSy,59,-2.733,0,5,0.0669,0.22,0.519,0.0673,164.061,0.908,0.702,
Where Is My Mind?,2dJrn376fJPUCj1f4txnRQ,Trampled by Turtles,37i9dQZF1DX56crgoe4TG3,52,-6.646,0.0103,4,0.0245,0.612,0.523,0.264,79.581,0.482,0.283,
Rock Bottom - 2007 Remastered Version,2djWEUWTHHziNCGKhN10t0,UFO,6pZlZ20vt3aDjIKw98aBtQ,0,-6.582,0.00405,5,0.106,3.48E-05,0.256,0.364,158.947,0.863,0.521,
Sharpness,2dk5HQv2V6hEVeGGlPvCFA,Jamie Woon,0DIwi1dMI59NItQtiNcevy,52,-7.865,0.167,6,0.0565,0.259,0.849,0.102,98.011,0.583,0.666,
Girlfriend (feat. G-Eazy),2Dl4B2t2dysNepXKRaiWVh,T-Pain,37i9dQZF1DX48TTZL62Yht,62,-5.628,0,1,0.0475,9.87E-04,0.83,0.137,100.005,0.652,0.336,
I Love Your Smile,2Dl4lx3LicqztcmGo6A5l5,Shanice,3m4z6komWDtKly3Q1FvFmN,0,-10.211,4.63E-06,0,0.119,0.012,0.72,0.143,93.92,0.804,0.757,
Chop Suey!,2DlHlPMa4M17kufBvI2lEN,System Of A Down,6CgjYkPIWTxJi8RtPcki02,80,-3.908,0.0015,7,0.12,2.78E-04,0.419,0.132,127.288,0.934,0.286,
Royals,2dLLR6qlu5UJ5gk0dKz0h3,Lorde,37i9dQZF1DWTHM4kX49UKs,78,-9.504,0,7,0.122,0.121,0.674,0.132,84.878,0.428,0.337,
1 Question,2dLWb2s1QtgpzAGOaBVa0h,E-40,1eqVgsNjaX6mxDPoefhocT,51,-6.521,0,2,0.132,0.158,0.61,0.0961,90.028,0.676,0.464,
Scared of Love,2dLxWmivrCHjJbYAkVNFyH,Rudimental,4Bi8VLtaSu0JILliif8lH6,49,-4.671,1.87E-06,5,0.0536,0.0159,0.721,0.286,118.018,0.691,0.343,
Silverskin,2DMqiPZ8uLE2AtwHLInHOI,Sam Feldt,37i9dQZF1DX0AMssoUKCz7,8,-8.604,5.03E-04,10,0.0456,0.224,0.749,0.0982,96.023,0.52,0.759,
You're so Vain,2DnJjbjNTV9Nd5NOa1KGba,Carly Simon,1uKFRCQYci8kVgMy3xzTVH,75,-8.18,6.69E-06,0,0.0313,0.157,0.659,0.0784,106.186,0.678,0.647,
Song to Say Goodbye,2DO7ywgu9cdNqXf7Cukys9,Placebo,0jilq2XZP9F2fwzp2k6iXK,57,-4.748,0.00509,11,0.0799,0.00613,0.436,0.0993,165.033,0.887,0.437,
Filthy Rich,2docvXwmea0pDCPv7cDe9s,Evalyn,7nHgmv7uyIA1KHj6qTttjH,43,-6.278,0,3,0.0435,0.785,0.607,0.101,124.861,0.55,0.0857,
Poison,2donM8sTsqYtRpSAwRdPJQ,Bell Biv DeVoe,7LjRWGUdOmBdPG1W1bga4i,1,-7.526,0.00527,6,0.228,0.00615,0.845,0.503,111.912,0.664,0.676,
Happier,2dpaYNEQHiRxtZbfNsse99,Marshmello,46Cl6dmeiylK6TRGXr7hHe,89,-2.749,0,5,0.0452,0.191,0.687,0.167,100.015,0.792,0.671,
"Sit Still, Look Pretty",2DpCdPMg1BADE4HDnxt3Rd,Daya,222nc9tKxKhfZ2GBrOpwH3,59,-3.031,3.11E-06,2,0.264,0.122,0.655,0.178,181.799,0.787,0.554,
